id,title,dealer,refrence_id,carlength,carwidth,carheight,m3,serial_code,manufacturer_month,registration_year,Interior_color,exterior_color,mileage,engine_no,engine_size,fuel_type,chassis_no,transmission,drive,regular_price,price_yen,sale_price,steering,air_bags,dual_air_bags,air_conditioning,dual_air_conditioning,sun_roof,power_steering,power_window,power_mirror,central_locking,key_less_entry,leather_seats,gps,player,seats,doors,push_start,tv_navi,alloy_wheels,cruise_control,grill_guard,fog_lamps,hid,parking_sensor,rear_parking_camera,pas,power_slide_doors,full_aero_kits,wooden_steering,roof_rails,rear_spoiler,weight,ss,pc,carig_one,carig_two,created_at,updated_at
12815,2020 TOYOTA HIACE VAN,Agasta K.K,03939000482502002733,4.69,1.69,1.98,15.69,OTOZ-12815,\N,\N,Pearl,Pearl,14000,\N,2800,Diesel,\N,AT,2wd,36434,5250000,36434.8,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:08:20,2025-05-22 01:08:20
12816,2019 TOYOTA PRIUS,Agasta K.K,03939000962502002729,4.57,1.76,1.47,11.82,OTOZ-12816,\N,\N,Black,Black,34000,\N,1800,Hybrid,\N,AT,2wd,17419,2510000,17419.3,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:08:25,2025-05-22 01:08:25
12817,2018 TOYOTA PRIUS,Agasta K.K,03939001032502002867,4.54,1.76,1.47,11.75,OTOZ-12817,\N,\N,Black,Black,68000,\N,1800,Hybrid,\N,AT,2wd,12353,1780000,12353.1,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:08:29,2025-05-22 01:08:29
12818,2015 NISSAN DAYZ ROOX,Agasta K.K,00014000030000037452,3.39,1.47,1.77,8.82,OTOZ-12818,\N,\N,Silver,Silver,31000,\N,660,Petrol,\N,AT,2wd,4573,659000,4573.44,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:08:33,2025-05-22 01:08:33
12819,2019 TOYOTA VOXY,Agasta K.K,00014000170000037499,4.71,1.73,1.82,14.83,OTOZ-12819,\N,\N,Black,Black,48000,\N,2000,Petrol,\N,AT,2wd,15122,2179000,15122.2,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:08:37,2025-05-22 01:08:37
12820,2020 TOYOTA NOAH,Agasta K.K,00014000170000037695,4.69,1.69,1.82,14.43,OTOZ-12820,\N,\N,Purple,Purple,48000,\N,1800,Hybrid,\N,AT,2wd,14775,2129000,14775.2,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:08:42,2025-05-22 01:08:42
12821,2013 SUZUKI EVERY VAN,Agasta K.K,00014000180000037708,3.4,1.48,1.79,9.01,OTOZ-12821,\N,\N,White,White,66000,\N,660,Petrol,\N,MT,2wd,3463,499000,3463.04,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:08:46,2025-05-22 01:08:46
12822,2020 SUZUKI SPACIA CUSTOM,Agasta K.K,00014000180000037709,3.4,1.48,1.79,9.01,OTOZ-12822,\N,\N,Pearl,Pearl,22000,\N,660,Hybrid,\N,AT,2wd,9431,1359000,9431.41,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:08:50,2025-05-22 01:08:50
12823,2020 NISSAN DAYZ ROOX,Agasta K.K,00014000210000037687,3.39,1.47,1.77,8.82,OTOZ-12823,\N,\N,Blue,Blue,43000,\N,660,Petrol,\N,AT,2wd,4851,699000,4851.03,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:08:55,2025-05-22 01:08:55
12824,2016 HONDA N-WGN,Agasta K.K,00014000230000037782,3.4,1.48,1.66,8.35,OTOZ-12824,\N,\N,Purple,Purple,46000,\N,660,Petrol,\N,AT,2wd,4157,599000,4157.04,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:08:59,2025-05-22 01:08:59
12825,2022 FIAT 500,Agasta K.K,00022000030022503018,3.57,1.62,1.51,8.73,OTOZ-12825,\N,\N,White,White,31000,\N,1200,Petrol,\N,AT,2wd,12977,1870000,12977.7,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:09:04,2025-05-22 01:09:04
12826,2010 TOYOTA HIACE VAN,Agasta K.K,00023000010000001328,4.69,1.69,1.98,15.69,OTOZ-12826,\N,\N,White,White,122000,\N,1998,Petrol,\N,AT,2wd,11450,1650000,11450.9,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:09:08,2025-05-22 01:09:08
12827,2018 SUZUKI HUSTLER,Agasta K.K,00014000030000037766,3.39,1.77,1.66,9.96,OTOZ-12827,\N,\N,Black,Black,79000,\N,660,Petrol,\N,AT,2wd,4504,649000,4504.04,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:09:12,2025-05-22 01:09:12
12828,2019 TOYOTA SIENTA,Agasta K.K,00014000180000037539,4.24,1.7,1.68,12.11,OTOZ-12828,\N,\N,Silver,Silver,9000,\N,1500,Petrol,\N,AT,2wd,8112,1169000,8112.82,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:09:16,2025-05-22 01:09:16
12829,2019 NISSAN SERENA,Agasta K.K,00014000220000037596,4.77,1.74,1.86,15.44,OTOZ-12829,\N,\N,Pearl,Pearl,77000,\N,2000,Hybrid,\N,AT,2wd,9778,1409000,9778.41,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:09:20,2025-05-22 01:09:21
12830,2015 TOYOTA SIENTA,Agasta K.K,00014000230000037640,4.23,1.69,1.67,11.94,OTOZ-12830,\N,\N,Blue,Blue,35000,\N,1500,Hybrid,\N,AT,2wd,7765,1119000,7765.82,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:09:25,2025-05-22 01:09:25
12831,2015 DAIHATSU TANTO,Agasta K.K,00014000230000037775,3.4,1.48,1.75,8.81,OTOZ-12831,\N,\N,Silver,Silver,41000,\N,660,Petrol,\N,AT,2wd,5475,789000,5475.63,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:09:29,2025-05-22 01:09:29
12832,2015 DAIHATSU WAKE,Agasta K.K,00014000230000037785,3.39,1.47,1.83,9.12,OTOZ-12832,\N,\N,Orange,Orange,29000,\N,660,Petrol,\N,AT,2wd,4892,705000,4892.67,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:09:34,2025-05-22 01:09:34
12833,2018 DAIHATSU THOR,Agasta K.K,00014000250000037696,3.72,1.67,1.73,10.75,OTOZ-12833,\N,\N,Blue,Blue,65000,\N,1000,Petrol,\N,AT,2wd,5128,739000,5128.63,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:09:38,2025-05-22 01:09:38
12834,2017 TOYOTA PRIUS,Agasta K.K,00014000260000037533,4.65,1.76,1.47,12.03,OTOZ-12834,\N,\N,Silver,Silver,35000,\N,1800,Hybrid,\N,AT,2wd,8251,1189000,8251.62,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:09:42,2025-05-22 01:09:42
12835,2020 HONDA ODYSSEY,Agasta K.K,00038000010000006999,4.84,1.82,1.7,14.97,OTOZ-12835,\N,\N,Pearl,Pearl,21000,\N,2400,Petrol,\N,AT,2wd,19917,2870000,19917.7,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:09:47,2025-05-22 01:09:47
12836,2023 TOYOTA HIACE VAN,Agasta K.K,00041000010000005865,4.69,1.69,1.98,15.69,OTOZ-12836,\N,\N,Pearl,Pearl,24000,\N,1998,Petrol,\N,AT,2wd,26899,3876000,26899.3,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:09:51,2025-05-22 01:09:51
12837,2015 HONDA ODYSSEY,Agasta K.K,03939000072502000255,4.84,1.82,1.69,14.89,OTOZ-12837,\N,\N,Black,Black,56000,\N,2400,Petrol,\N,AT,2wd,11034,1590000,11034.5,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:09:56,2025-05-22 01:09:56
12838,2021 TOYOTA ALPHARD,Agasta K.K,03939000242502002890,4.95,1.85,1.93,17.67,OTOZ-12838,\N,\N,Black,Black,28000,\N,2500,Petrol,\N,AT,2wd,26371,3800000,26371.9,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:10:01,2025-05-22 01:10:01
12839,2018 TOYOTA PRIUS,Agasta K.K,03939000592502002895,4.54,1.76,1.47,11.75,OTOZ-12839,\N,\N,Pearl,Pearl,86000,\N,1800,Hybrid,\N,AT,2wd,12353,1780000,12353.1,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:10:05,2025-05-22 01:10:05
12840,2020 NISSAN SERENA,Agasta K.K,03939000862502002722,4.77,1.74,1.86,15.44,OTOZ-12840,\N,\N,Silver,Silver,35000,\N,1200,Hybrid,\N,AT,2wd,16864,2430000,16864.1,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:10:10,2025-05-22 01:10:10
12841,2018 HONDA N-BOX,Agasta K.K,00014000180000037801,3.4,1.48,1.79,9.01,OTOZ-12841,\N,\N,Blue,Blue,39000,\N,660,Petrol,\N,AT,2wd,5475,789000,5475.63,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:10:14,2025-05-22 01:10:14
12842,2014 NISSAN SERENA,Agasta K.K,00014000250000037740,4.77,1.73,1.86,15.35,OTOZ-12842,\N,\N,Pearl,Pearl,50000,\N,2000,Hybrid,\N,AT,2wd,7627,1099000,7627.02,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:10:18,2025-05-22 01:10:18
12843,2022 SUZUKI SOLIO,Agasta K.K,00038000010000007002,\N,\N,\N,\N,OTOZ-12843,\N,\N,Brown,Brown,41000,\N,1200,Hybrid,\N,AT,2wd,10618,1530000,10618.1,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:10:23,2025-05-22 01:10:23
12844,2014 TOYOTA VOXY,Agasta K.K,00054000010000000953,4.71,1.74,1.87,15.33,OTOZ-12844,\N,\N,Black,Black,73000,\N,2000,Petrol,\N,AT,2wd,8321,1199000,8321.02,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:10:27,2025-05-22 01:10:27
12845,2021 TOYOTA ROOMY,Agasta K.K,00064001032503000773,3.7,1.67,1.73,10.69,OTOZ-12845,\N,\N,Black,Black,26000,\N,990,Petrol,\N,AT,2wd,9924,1430000,9924.15,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:10:31,2025-05-22 01:10:31
12846,2019 HONDA ODYSSEY,Agasta K.K,03939000072502001466,4.84,1.82,1.69,14.89,OTOZ-12846,\N,\N,White,White,24000,\N,2400,Petrol,\N,AT,2wd,19154,2760000,19154.3,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:10:35,2025-05-22 01:10:35
12847,2016 TOYOTA VOXY,Agasta K.K,03939000072503000382,4.79,1.73,1.81,15.0,OTOZ-12847,\N,\N,Pearl,Pearl,69000,\N,2000,Petrol,\N,AT,2wd,13949,2010000,13949.3,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:10:40,2025-05-22 01:10:40
12848,2018 MITSUBISHI DELICA D5,Agasta K.K,03939000552503000381,4.79,1.79,1.87,16.03,OTOZ-12848,\N,\N,Black,Black,13000,\N,2300,Diesel,\N,AT,2wd,25053,3610000,25053.3,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:10:44,2025-05-22 01:10:44
12849,2021 TOYOTA HIACE VAN,Agasta K.K,03939000862502001720,4.69,1.69,1.98,15.69,OTOZ-12849,\N,\N,Pearl,Pearl,21000,\N,2000,Petrol,\N,AT,2wd,27412,3950000,27412.9,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:10:49,2025-05-22 01:10:49
12850,2016 TOYOTA NOAH,Agasta K.K,03939001032502001303,4.71,1.73,1.82,14.83,OTOZ-12850,\N,\N,Black,Black,96000,\N,1800,Hybrid,\N,AT,2wd,12630,1820000,12630.7,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:10:53,2025-05-22 01:10:53
12851,2016 MITSUBISHI DELICA D2,Agasta K.K,00014000030000037779,3.71,1.62,1.74,10.46,OTOZ-12851,\N,\N,Black,Black,80000,\N,1200,Hybrid,\N,AT,2wd,4157,599000,4157.04,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:10:58,2025-05-22 01:10:58
12852,2019 NISSAN DAYZ ROOX,Agasta K.K,00014000180000037651,3.39,1.47,1.77,8.82,OTOZ-12852,\N,\N,Brown,Brown,14000,\N,660,Petrol,\N,AT,2wd,4712,679000,4712.24,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:11:03,2025-05-22 01:11:03
12853,2018 SUZUKI WAGON R,Agasta K.K,00014000180000037797,3.4,1.48,1.65,8.3,OTOZ-12853,\N,\N,Pearl,Pearl,46000,\N,660,Hybrid,\N,AT,2wd,4781,689000,4781.63,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:11:07,2025-05-22 01:11:07
12854,2018 TOYOTA TANK,Agasta K.K,00014000220000037777,3.7,1.67,1.74,10.75,OTOZ-12854,\N,\N,Black,Black,74000,\N,1000,Petrol,\N,AT,2wd,4226,609000,4226.44,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:11:11,2025-05-22 01:11:11
12855,2017 NISSAN DAYZ,Agasta K.K,00014000220000037823,3.4,1.48,1.62,8.15,OTOZ-12855,\N,\N,Brown,Brown,50000,\N,660,Petrol,\N,AT,2wd,3532,509000,3532.44,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:11:15,2025-05-22 01:11:15
12856,2016 TOYOTA PRIUS,Agasta K.K,00014000260000037842,4.65,1.76,1.47,12.03,OTOZ-12856,\N,\N,Gold,Gold,37000,\N,1800,Hybrid,\N,AT,2wd,8251,1189000,8251.62,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:11:20,2025-05-22 01:11:20
12857,2022 HONDA STEPWAGON,Agasta K.K,00014000260000037983,4.83,1.75,1.84,15.55,OTOZ-12857,\N,\N,Black,Black,39000,\N,2000,Hybrid,\N,AT,2wd,22547,3249000,22547.9,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:11:24,2025-05-22 01:11:24
12858,2021 NISSAN ELGRAND,Agasta K.K,00031000010000051745,4.96,1.85,1.81,16.61,OTOZ-12858,\N,\N,Gray,Gray,21000,\N,2500,Petrol,\N,AT,2wd,21166,3050000,21166.9,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:11:28,2025-05-22 01:11:28
12859,2020 NISSAN ROOX,Agasta K.K,00038000010000006997,3.4,1.48,1.78,8.96,OTOZ-12859,\N,\N,Pearl,Pearl,23000,\N,660,Petrol,\N,AT,2wd,9021,1300000,9021.95,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:11:32,2025-05-22 01:11:32
12860,2025 TOYOTA NOAH,Agasta K.K,00038000010000007008,\N,\N,\N,\N,OTOZ-12860,\N,\N,Black,Black,1000,\N,1800,Hybrid,\N,AT,2wd,23040,3320000,23040.7,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:11:36,2025-05-22 01:11:36
12861,2019 TOYOTA HIACE VAN,Agasta K.K,00041000010000005757,4.84,1.88,2.1,19.11,OTOZ-12861,\N,\N,Pearl,Pearl,137000,\N,2754,Diesel,\N,AT,2wd,22117,3187000,22117.7,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:11:41,2025-05-22 01:11:41
12862,2024 TOYOTA HIACE VAN,Agasta K.K,00041000010000005790,4.69,1.69,1.98,15.69,OTOZ-12862,\N,\N,Pearl,Pearl,2000,\N,2754,Diesel,\N,AT,2wd,35067,5053000,35067.6,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:11:45,2025-05-22 01:11:45
12863,2023 TOYOTA HIACE VAN,Agasta K.K,00041000010000005816,4.69,1.69,1.98,15.69,OTOZ-12863,\N,\N,Pearl,Pearl,15000,\N,1998,Petrol,\N,AT,2wd,28668,4131000,28669,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:11:49,2025-05-22 01:11:49
12864,2024 NISSAN CARAVAN (URVAN),Agasta K.K,00041000010000005837,4.69,1.69,1.99,15.77,OTOZ-12864,\N,\N,Pearl,Pearl,3000,\N,2439,Diesel,\N,AT,2wd,30501,4395000,30501.1,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:11:53,2025-05-22 01:11:53
12865,2022 TOYOTA HIACE VAN,Agasta K.K,00041000010000005852,4.69,1.69,1.98,15.69,OTOZ-12865,\N,\N,Black,Black,34000,\N,2754,Diesel,\N,AT,2wd,30945,4459000,30945.3,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:11:58,2025-05-22 01:11:58
12866,2016 HONDA ODYSSEY,Agasta K.K,00064001012503000401,4.83,1.82,1.65,14.5,OTOZ-12866,\N,\N,Black,Black,104000,\N,1990,Hybrid,\N,AT,2wd,10340,1490000,10340.5,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:12:04,2025-05-22 01:12:04
12867,2019 TOYOTA HIACE VAN,Agasta K.K,03939000032503000548,4.69,1.69,1.98,15.69,OTOZ-12867,\N,\N,Pearl,Pearl,68000,\N,2800,Diesel,\N,AT,2wd,30258,4360000,30258.2,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:12:08,2025-05-22 01:12:08
12868,2022 TOYOTA HIACE VAN,Agasta K.K,03939000032503000550,4.69,1.69,1.98,15.69,OTOZ-12868,\N,\N,Black,Black,26000,\N,2000,Petrol,\N,AT,2wd,27621,3980000,27621.1,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:12:12,2025-05-22 01:12:12
12869,2017 TOYOTA HIACE VAN,Agasta K.K,03939000962503000652,4.69,1.69,1.98,15.69,OTOZ-12869,\N,\N,Black,Black,22000,\N,2000,Petrol,\N,AT,2wd,21097,3040000,21097.5,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2025-05-22 01:12:17,2025-05-22 01:12:17
